NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587.2452015,588.3367295,589.4282574,590.5197854,591.6113133,590.960185,589.8337869,588.7073887,587.5809906,586.4545924,585.3281943,584.2017961,583.075398,581.9489998,580.8226016,579.8879003,579.1193363,578.3507722,577.5822082,576.8136441,576.04508,575.276516,574.5079519,573.7393879,572.9708238,572.2022598,571.4336957,570.6651316,569.8965676,569.0807979,566.9904756,564.9001533,562.8098309,560.7195086,559.3162308,558.2946445,557.2730581,556.2514717,555.2298854,554.208299,552.4378118,549.6687901,546.8997684,544.1307467,541.361725,538.5927033,535.8236816,533.0546599,530.2856382,527.5166165,524.7475948,521.9785731,519.2095514,516.4405297,513.671508,510.9024863,508.1334646,505.3644429,502.5954212,499.8263995,497.0573778,494.2883561,491.5193345,488.7503128,485.9812911,483.3956867,480.9476453,478.4996039,476.0515625,473.6035211,471.1554797,468.7074383,466.2593969,463.8113555,461.3633141,458.9152727,456.4672313,454.0191899,451.5711485,449.1231071,446.6750658,444.2270244,441.778983
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587.443105,588.534633,589.6261609,590.7176889,591.8092168,592.9007448,592.2496165,591.1232183,589.9968202,588.870422,587.7440239,586.6176257,585.4912276,584.3648294,583.2384313,582.1120331,580.985635,579.8592368,578.7456184,577.9770544,577.2084903,576.4399263,575.6713622,574.9027982,574.1342341,573.3656701,572.597106,571.8285419,571.0599779,570.2914138,569.4756441,567.3853218,565.2949995,563.2046772,561.1143549,559.0240325,557.5444165,556.5228301,555.5012437,554.4796574,553.458071,551.6875838,548.9185621,546.1495404,543.3805187,540.611497,537.8424753,535.0734536,532.3044319,529.5354102,526.7663885,523.9973668,521.2283451,518.4593234,515.6903017,512.92128,510.1522583,507.3832366,504.6142149,501.8451932,499.0761716,496.3071499,493.8132541,491.3652127,488.9171713,486.4691299,484.0210886,481.5730472,479.1250058,476.6769644,474.228923,471.7808816,469.3328402,466.8847988,464.4367574,461.988716,459.5406746,457.0926332,454.6445918,452.1965504,449.748509,447.3004676,444.8524262,442.4043848
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587.6410086,588.7325365,589.8240645,590.9155924,592.0071204,593.0986483,594.1901763,593.539048,592.4126498,591.2862517,590.1598535,589.0334554,587.9070572,586.7806591,585.6542609,584.5278627,583.4014646,582.2750664,581.1486683,580.0222701,578.895872,577.7694738,576.8347725,576.0662085,575.2976444,574.5290803,573.7605163,572.9919522,572.2233882,571.4548241,570.6862601,569.8704903,567.780168,565.6898457,563.5995234,561.5092011,559.4188788,557.3285565,555.7726021,554.7510157,553.7294294,552.707843,550.9373558,548.1683341,545.3993124,542.6302907,539.861269,537.0922473,534.3232256,531.5542039,528.7851822,526.0161605,523.2471388,520.4781171,517.7090954,514.9400737,512.171052,509.4020303,506.678863,504.2308216,501.7827802,499.3347388,496.8866974,494.438656,491.9906146,489.5425732,487.0945318,484.6464904,482.198449,479.7504076,477.3023662,474.8543248,472.4062834,469.958242,467.5102007,465.0621593,462.6141179,460.1660765,457.7180351,455.2699937,452.8219523,450.3739109,447.9258695,445.4778281,443.0297867
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587.8389121,588.9304401,590.021968,591.1134959,592.2050239,593.2965518,594.3880798,595.4796077,594.8284795,593.7020813,592.5756831,591.449285,590.3228868,589.1964887,588.0700905,586.9436924,585.8172942,584.6908961,583.5644979,582.4380998,581.3117016,580.1853035,579.0589053,577.9325071,576.806109,575.6924906,574.9239266,574.1553625,573.3867985,572.6182344,571.8496703,571.0811063,570.2653366,568.1750143,566.084692,563.9943696,561.9040473,559.813725,557.7234027,555.6330804,554.0007878,552.9792014,551.957615,550.1871278,547.4181061,544.6490844,541.8800627,539.111041,536.3420193,533.5729976,530.8039759,528.0349542,525.2659325,522.4969108,519.7278891,517.0964304,514.648389,512.2003476,509.7523062,507.3042648,504.8562234,502.4081821,499.9601407,497.5120993,495.0640579,492.6160165,490.1679751,487.7199337,485.2718923,482.8238509,480.3758095,477.9277681,475.4797267,473.0316853,470.5836439,468.1356025,465.6875611,463.2395197,460.7914783,458.3434369,455.8953955,453.4473541,450.9993128,448.5512714,446.10323,443.6551886
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588.0368156,589.1283436,590.2198715,591.3113995,592.4029274,593.4944554,594.5859833,595.6775113,596.7690392,596.1179109,594.9915128,593.8651146,592.7387165,591.6123183,590.4859202,589.359522,588.2331239,587.1067257,585.9803275,584.8539294,583.7275312,582.6011331,581.4747349,580.3483368,579.2219386,578.0955405,576.9691423,575.8427442,574.716346,573.7816447,573.0130806,572.2445166,571.4759525,570.6601828,568.5698605,566.4795382,564.3892159,562.2988936,560.2085712,558.1182489,556.0279266,553.9376043,552.2289734,551.207387,549.4368998,546.6678781,543.8988564,541.1298347,538.360813,535.5917913,532.8227696,530.0537479,527.5139979,525.0659565,522.6179151,520.1698737,517.7218323,515.2737909,512.8257495,510.3777081,507.9296667,505.4816253,503.0335839,500.5855425,498.1375011,495.6894597,493.2414183,490.7933769,488.3453356,485.8972942,483.4492528,481.0012114,478.55317,476.1051286,473.6570872,471.2090458,468.7610044,466.312963,463.8649216,461.4168802,458.9688388,456.5207974,454.072756,451.6247146,449.1766732,446.7286318,444.2805904
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588.2347192,589.3262471,590.4177751,591.509303,592.6008309,593.6923589,594.7838868,595.8754148,596.9669427,598.0584707,597.4073424,596.2809442,595.1545461,594.0281479,592.9017498,591.7753516,590.6489535,589.5225553,588.3961572,587.269759,586.1433609,585.0169627,583.8905646,582.7641664,581.6377683,580.5113701,579.3849719,578.2585738,577.1321756,576.0057775,574.8793793,573.7529812,572.6393628,571.8707988,571.055029,568.9647067,566.8743844,564.7840621,562.6937398,560.6034175,558.5130952,556.4227728,554.3324505,552.2421282,550.457159,548.6866718,545.9176501,543.1486284,540.3796067,537.9315653,535.4835239,533.0354825,530.5874411,528.1393997,525.6913583,523.243317,520.7952756,518.3472342,515.8991928,513.4511514,511.00311,508.5550686,506.1070272,503.6589858,501.2109444,498.762903,496.3148616,493.8668202,491.4187788,488.9707374,486.522696,484.0746546,481.6266132,479.1785718,476.7305304,474.282489,471.8344477,469.3864063,466.9383649,464.4903235,462.0422821,459.5942407,457.1461993,454.6981579,452.2501165,449.8020751,447.3540337,444.9059923
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588.4326227,589.5241506,590.6156786,591.7072065,592.7987345,593.8902624,594.9817904,596.0733183,597.1648463,598.2563742,599.154903,598.1719043,597.0455061,595.919108,594.7927098,593.6663117,592.5399135,591.4135153,590.2871172,589.160719,588.0343209,586.9079227,585.7815246,584.6551264,583.5287283,582.4023301,581.275932,580.1495338,579.0231357,577.8967375,576.7703393,575.6439412,574.517543,573.3911449,572.2647467,571.1001661,568.9910605,566.9007382,564.8104159,562.7200936,560.6297713,558.539449,556.4491266,554.3588043,552.268482,550.1781597,547.9177874,545.4530041,543.0049627,540.5569213,538.10888,535.6608386,533.2127972,530.7647558,528.3167144,525.868673,523.4206316,520.9725902,518.5245488,516.0765074,513.628466,511.1804246,508.7323832,506.2843418,503.8363004,501.388259,498.9402176,496.4921762,494.0441348,491.5960934,489.148052,486.7000107,484.2519693,481.8039279,479.3558865,476.9078451,474.4598037,472.0117623,469.5637209,467.1156795,464.6676381,462.2195967,459.7715553,457.3235139,454.8754725,452.4274311,449.9793897,447.5313483,445.0833069
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588.6305262,589.7220542,590.8135821,591.9051101,592.996638,594.088166,595.1796939,596.2712218,597.3627498,598.1326125,598.323478,598.5143434,597.4519896,596.0478486,594.6437077,593.4577932,592.3313951,591.2049969,590.0785988,588.9522006,587.8258025,586.6994043,585.5730062,584.446608,583.3202098,582.1938117,581.0674135,579.9410154,578.8146172,577.6882191,576.5618209,575.4354228,574.3090246,573.1826265,572.0562283,570.9298302,569.7652495,567.5697411,565.4531223,563.3628,561.2724776,559.1821553,557.091833,555.0015107,552.9111884,550.8208661,548.7305438,546.4701714,543.9830657,541.4959601,539.0088544,536.5217487,534.0458042,531.5977628,529.1497214,526.70168,524.2536386,521.8055972,519.3575559,516.9095145,514.4614731,512.0134317,509.5653903,507.1173489,504.6693075,502.2212661,499.7732247,497.3251833,494.8771419,492.4291005,489.9810591,487.5330177,485.0849763,482.6369349,480.1888935,477.7408521,475.2928107,472.8447693,470.3967279,467.9486866,465.5006452,463.0526038,460.6045624,458.156521,455.7084796,453.2604382,450.8123968,448.3643554,445.916314,443.4682726
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588.8284298,589.9199577,591.0114856,592.1030136,593.1945415,594.2860695,595.3775974,596.4691254,597.1103221,597.3011875,597.4920529,597.6829184,597.8737838,596.8114299,595.407289,594.0031481,592.5990071,591.1948662,589.8700803,588.7436822,587.617284,586.4908859,585.3644877,584.2380896,583.1116914,581.9852933,580.8588951,579.732497,578.6060988,577.4797007,576.3533025,575.2269043,574.1005062,572.974108,571.8477099,570.7213117,569.5949136,568.4303329,566.2348245,564.0393161,561.915184,559.8248617,557.7345394,555.6442171,553.5538948,551.4635725,549.3732501,547.2829278,545.0225555,542.5354498,540.0483441,537.5612384,535.0741327,532.5870271,530.0999214,527.6128157,525.12571,522.6386043,520.1905629,517.7425215,515.2944801,512.8464387,510.3983973,507.9503559,505.5023145,503.0542731,500.6062318,498.1581904,495.710149,493.2621076,490.8140662,488.3660248,485.9179834,483.469942,481.0219006,478.5738592,476.1258178,473.6777764,471.229735,468.7816936,466.3336522,463.8856108,461.4375694,458.989528,456.5414866,454.0934452,451.6454038,449.1973625,446.7493211,444.3012797,441.8532383
NA,NA,NA,NA,NA,NA,NA,NA,NA,589.0263333,590.1178612,591.2093892,592.3009171,593.3924451,594.483973,595.575501,596.0880316,596.278897,596.4697624,596.6606279,596.8514933,597.0423587,597.2332242,596.1708703,594.7667294,593.3625884,591.9584475,590.5543066,589.1501656,587.7460247,586.3418838,585.1559693,584.0295712,582.903173,581.7767748,580.6503767,579.5239785,578.3975804,577.2711822,576.1447841,575.0183859,573.8919878,572.7655896,571.6391915,570.5127933,569.3863952,568.259997,567.0954163,564.899908,562.7043996,560.5088912,558.3772458,556.2869235,554.1966011,552.1062788,550.0159565,547.9256342,545.8353119,543.5749396,541.0878339,538.6007282,536.1136225,533.6265168,531.1394111,528.6523054,526.1651997,523.6780941,521.1909884,518.7038827,516.216777,513.7296713,511.2425656,508.783363,506.3353216,503.8872802,501.4392388,498.9911974,496.543156,494.0951146,491.6470732,489.1990318,486.7509904,484.302949,481.8549077,479.4068663,476.9588249,474.5107835,472.0627421,469.6147007,467.1666593,464.7186179,462.2705765,459.8225351,457.3744937,454.9264523,452.4784109,450.0303695,447.5823281,445.1342867,442.6862453,440.2382039
