NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047878788,0.06010101,0.06010101,0.06010101
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048585859,0.045757576,0.052693603,0.07020202,0.07020202,0.07020202,0.07020202,0.07020202
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049292929,0.046464646,0.043636364,0.041784512,0.066296296,0.08030303,0.08030303,0.08030303,0.08030303,0.08030303,0.08030303,0.08030303
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.047171717,0.044343434,0.041515152,0.038686869,0.055387205,0.07989899,0.09040404,0.09040404,0.09040404,0.09040404,0.09040404,0.09040404,0.09040404,0.09040404,0.09040404
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.050707071,0.047878788,0.045050505,0.042222222,0.039393939,0.036565657,0.044478114,0.068989899,0.093501684,0.100505051,0.100505051,0.100505051,0.100505051,0.100505051,0.100505051,0.100505051,0.100505051,0.100505051,0.100505051,0.100505051
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.051414141,0.048585859,0.045757576,0.042929293,0.04010101,0.037272727,0.034444444,0.033569024,0.058080808,0.082592593,0.107104377,0.110606061,0.110606061,0.110606061,0.110606061,0.110606061,0.110606061,0.110606061,0.110606061,0.110606061,0.110606061,0.110606061,0.110606061,0.110606061
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052121212,0.049292929,0.046464646,0.043636364,0.040808081,0.037979798,0.035151515,0.032323232,0.029494949,0.047171717,0.071683502,0.096195286,0.120707071,0.120707071,0.120707071,0.120707071,0.120707071,0.120707071,0.120707071,0.120707071,0.120707071,0.120707071,0.120707071,0.120707071,0.120707071,0.120707071,0.120707071,0.120707071
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052828283,0.05,0.047171717,0.044343434,0.041515152,0.038686869,0.035858586,0.033030303,0.03020202,0.027373737,0.036262626,0.060774411,0.085286195,0.10979798,0.130808081,0.130808081,0.130808081,0.130808081,0.130808081,0.130808081,0.130808081,0.130808081,0.130808081,0.130808081,0.130808081,0.130808081,0.130808081,0.130808081,0.130808081,0.130808081,0.130808081,0.130808081
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053535354,0.050707071,0.047878788,0.045050505,0.042222222,0.039393939,0.036565657,0.033737374,0.030909091,0.028080808,0.025252525,0.025353535,0.04986532,0.074377104,0.098888889,0.123400673,0.140909091,0.140909091,0.140909091,0.140909091,0.140909091,0.140909091,0.140909091,0.140909091,0.140909091,0.140909091,0.140909091,0.140909091,0.140909091,0.140909091,0.140909091,0.140909091,0.140909091,0.140909091,0.140909091,0.140909091
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054242424,0.051414141,0.048585859,0.045757576,0.042929293,0.04010101,0.037272727,0.034444444,0.031616162,0.028787879,0.025959596,0.023131313,0.02030303,0.038956229,0.063468013,0.087979798,0.112491583,0.137003367,0.151010101,0.151010101,0.151010101,0.151010101,0.151010101,0.151010101,0.151010101,0.151010101,0.151010101,0.151010101,0.151010101,0.151010101,0.151010101,0.151010101,0.151010101,0.151010101,0.151010101,0.151010101,0.151010101,0.151010101,0.151010101,0.151010101
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054949495,0.052121212,0.049292929,0.046464646,0.043636364,0.040808081,0.037979798,0.035151515,0.032323232,0.029494949,0.026666667,0.023838384,0.021010101,0.018181818,0.028047138,0.052558923,0.077070707,0.101582492,0.126094276,0.150606061,0.161111111,0.161111111,0.161111111,0.161111111,0.161111111,0.161111111,0.161111111,0.161111111,0.161111111,0.161111111,0.161111111,0.161111111,0.161111111,0.161111111,0.161111111,0.161111111,0.161111111,0.161111111,0.161111111,0.161111111,0.161111111,0.161111111,0.161111111,0.161111111
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055656566,0.052828283,0.05,0.047171717,0.044343434,0.041515152,0.038686869,0.035858586,0.033030303,0.03020202,0.027373737,0.024545455,0.021717172,0.018888889,0.016060606,0.017138047,0.041649832,0.066161616,0.090673401,0.115185185,0.13969697,0.164208754,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121,0.171212121
